datetime,G01,G02,G03,G04,G05,G06,G07,G08,G09
2016-01-14,-0.03411643835616438,-0.0348875,-0.03944027777777778,-0.0400986301369863,-0.03883333333333334,-0.039731944444444445,-0.048950684931506845,,
2016-01-15,0.022058928571428573,0.02004017857142857,0.014541964285714287,0.01399732142857143,0.013321621621621621,0.009112499999999999,0.012814285714285714,0.007034821428571429,
2016-01-18,0.04259290322580645,0.03929870967741936,0.04067612903225806,0.041760000000000005,0.03898636363636364,0.04089290322580645,0.03597161290322581,0.035643225806451614,0.03452258064516129
2016-01-19,-0.010272727272727272,-0.004538942307692308,-0.010237019230769232,-0.008411057692307693,-0.011803365384615384,-0.011754807692307691,-0.006449999999999999,-0.011833173076923078,-0.012379904306220097
2016-01-20,-0.04477662337662337,-0.043763478260869564,-0.04281782608695652,-0.04430521739130435,-0.04190956521739131,-0.04251782608695652,-0.03981,-0.04179304347826086,-0.041145887445887444
2016-01-21,0.021812500000000002,0.02363103448275862,0.02222857142857143,0.020129310344827588,0.018614224137931037,0.017684848484848487,0.016570258620689657,0.01622241379310345,0.014590086206896552
2016-01-22,0.012603829787234042,0.014165106382978724,0.013512393162393162,0.010480851063829788,0.01204,0.014954273504273504,0.010899574468085106,0.01150127659574468,0.011259148936170213
2016-01-25,-0.05290978723404255,-0.05237744680851064,-0.0509536170212766,-0.052175744680851066,-0.05878589743589744,-0.053935319148936164,-0.050482553191489365,-0.051749787234042555,-0.0511463829787234
2016-01-26,-0.003645890410958904,-0.0077379310344827595,-0.005100689655172414,-0.00985448275862069,-0.007070344827586208,-0.0046124137931034485,-0.005868965517241379,-0.008424137931034484,-0.006826712328767123
2016-01-27,-0.03318893617021277,-0.040197021276595746,-0.03639914893617022,-0.03814340425531915,-0.03703119658119658,-0.03921744680851064,-0.04325574468085107,-0.0447795744680851,-0.05055617021276596
2016-01-28,0.04024864864864865,0.03757556561085973,0.037530316742081446,0.0396737556561086,0.04129954751131222,0.04295248868778281,0.04327828054298643,0.04496561085972851,0.04129954954954955
2016-01-29,-0.007083189655172414,-0.009722077922077922,-0.012877922077922078,-0.013255411255411255,-0.01624761904761905,-0.013928571428571427,-0.015464935064935065,-0.015563636363636365,-0.018270689655172416
2016-02-01,0.03707521008403361,0.0377936974789916,0.03661806722689075,0.0360890756302521,0.03860126582278481,0.03728403361344538,0.03839495798319328,0.03688739495798319,0.03828361344537815
2016-02-02,0.00884763948497854,0.006640948275862069,0.005608658008658009,0.0026356223175965665,0.006131896551724138,0.0020974025974025974,0.0020512931034482756,0.0047081545064377684,-0.0011081896551724138
2016-02-03,0.0249175,0.022404184100418407,0.022600420168067226,0.02075541666666667,0.01960418410041841,0.021881932773109247,0.020355648535564853,0.0193975,0.018615481171548116
2016-02-04,-0.015111914893617021,-0.012364529914529914,-0.013533760683760684,-0.011295299145299146,-0.01095,-0.00981880341880342,-0.011852136752136753,-0.008628205128205129,-0.009354042553191489
2016-02-05,0.004378512396694214,-0.001179668049792531,-0.00077,-0.0008442148760330578,0.0018439834024896265,-0.006158333333333333,-0.0021746887966804978,-0.0029008264462809918,-0.0060365145228215775
2016-02-15,0.042055042016806723,0.040045378151260504,0.04359201680672269,0.04441848739495798,0.043282773109243694,0.04404285714285715,0.043897058823529414,0.042355042016806725,0.04104369747899159
2016-02-16,0.016518340611353714,0.013108333333333335,0.012014912280701754,0.011872368421052631,0.012728947368421053,0.013855701754385965,0.01204298245614035,0.012808333333333333,0.009221834061135371
2016-02-17,-0.0068527426160337555,-0.003365677966101695,-0.003591561181434599,-0.0013233050847457626,-0.002758649789029536,-0.0042449152542372885,-0.004790717299578059,-0.0051563559322033905,-0.004446413502109705
2016-02-18,0.005971666666666667,0.006068333333333333,0.0053518828451882845,0.00569125,0.0058716666666666665,0.005490794979079498,0.0035220833333333337,0.0051424999999999995,0.0026583333333333333
2016-02-19,0.01992479338842975,0.020125311203319503,0.022707438016528924,0.024221576763485474,0.022382644628099174,0.022583402489626554,0.022012396694214877,0.023664315352697095,0.023754958677685952
2016-02-22,-0.0070535864978902955,-0.008310126582278482,-0.008979661016949154,-0.007043459915611814,-0.0040639830508474575,-0.008436286919831225,-0.009290677966101696,-0.008008438818565401,-0.00880084388185654
2016-02-23,0.0014665271966527197,0.0038610878661087863,-0.0005615062761506278,0.005227196652719665,0.003616386554621849,0.00039581589958158993,0.004010460251046025,0.0008213389121338912,-0.0004297071129707112
2016-02-24,-0.043434599156118144,-0.04166244725738397,-0.045998734177215186,-0.04049915611814346,-0.03869493670886076,-0.037447257383966245,-0.04355611814345992,-0.037110970464135015,-0.042892827004219404
2016-02-25,0.015969724770642204,0.014528440366972479,0.016344444444444446,0.013191743119266054,0.014789908256880735,0.012489814814814815,0.012006422018348624,0.01628440366972477,0.004844954128440367
2016-02-26,-0.043233474576271184,-0.03868008474576271,-0.03963050847457627,-0.03458305084745763,-0.04613516949152542,-0.034065677966101694,-0.0520635593220339,-0.040105084745762715,-0.053925
2016-02-29,0.02948848167539267,0.02573526315789474,0.025652380952380954,0.02898324607329843,0.029392631578947368,0.026227513227513228,0.028502631578947366,0.031951832460732986,0.025006315789473682
2016-03-01,0.04751610169491525,0.048714830508474576,0.050534745762711865,0.0488021186440678,0.04740468085106383,0.05136271186440678,0.04898135593220339,0.05232669491525424,0.05155889830508474
2016-03-02,0.002649333333333334,0.00030982142857142856,0.0011704035874439463,0.0006484444444444442,0.00027410714285714267,-0.0005327354260089684,-0.0019004464285714286,-0.0016262222222222223,-0.002697767857142857
2016-03-03,-0.04349033613445378,-0.0378464135021097,-0.040187711864406776,-0.037466806722689074,-0.03280717299578059,-0.03507161016949152,-0.04350126582278481,-0.029671008403361347,-0.013111814345991561
2016-03-04,0.02917531914893617,0.03082255319148936,0.028900425531914894,0.02797744680851064,0.026020085470085472,0.026715744680851063,0.0229,0.019822127659574466,0.018622978723404255
2016-03-07,0.014953813559322035,0.006647659574468085,0.010183760683760684,0.009105084745762711,0.006815744680851063,0.005757692307692307,0.0022417021276595747,-0.0006245762711864406,0.002046808510638298
2016-03-08,-0.023301680672268905,-0.026628270042194094,-0.02492278481012658,-0.025634599156118144,-0.02929159663865546,-0.02621561181434599,-0.025413924050632912,-0.024963291139240507,-0.02441218487394958
2016-03-09,-0.023916182572614107,-0.019744166666666667,-0.0188673640167364,-0.014887136929460582,-0.01641375,-0.015603347280334728,-0.018269166666666666,-0.015118257261410788,-0.019110416666666668
2016-03-10,-0.0029694214876033057,0.0007462809917355373,-0.00018506224066390048,-0.0022483471074380167,0.00041818181818181814,-0.0010315352697095439,-0.0012628099173553717,-0.001224793388429752,-0.00039256198347107426
2016-03-11,0.035861570247933884,0.03278381742738589,0.03620495867768595,0.0373149377593361,0.03905495867768595,0.04120663900414938,0.03867355371900826,0.04113734439834025,0.03975950413223141
2016-03-14,-0.009108085106382979,-0.010925641025641026,-0.005677350427350427,-0.00888119658119658,-0.010059148936170213,-0.0074974358974358975,-0.008001709401709401,-0.007379059829059829,-0.005590212765957447
2016-03-15,-0.00949710743801653,-0.010477272727272727,-0.011185477178423237,-0.009686363636363637,-0.010810373443983404,-0.011625206611570248,-0.011103734439834026,-0.0103198347107438,-0.009416942148760332
2016-03-16,0.044466528925619836,0.03224669421487603,0.03812768595041323,0.03628884297520661,0.036936929460580914,0.03596198347107438,0.03658347107438016,0.0367400826446281,0.03573264462809917
2016-03-17,0.042683050847457625,0.03780865106382979,0.0411068085106383,0.03577787234042553,0.0355531914893617,0.036574468085106386,0.035165957446808505,0.03595276595744681,0.03211737288135593
2016-03-18,0.026862608695652174,0.02668391304347826,0.025091703056768562,0.024394782608695653,0.02591048034934498,0.023545217391304347,0.025036244541484714,0.024246521739130434,0.023131304347826086
2016-03-21,-0.004230901287553648,-0.0037862068965517246,-0.0011392241379310345,-0.0029081896551724135,-0.004525,-0.004542672413793103,-0.005019396551724138,-0.0064844827586206895,-0.0026763948497854077
2016-03-22,0.014610416666666666,0.010127916666666665,0.010338912133891215,0.0097625,0.010140833333333333,0.00897531380753138,0.009665833333333334,0.009739166666666667,0.005345
2016-03-23,-0.02104560669456067,-0.018860504201680672,-0.01668655462184874,-0.01423109243697479,-0.01977615062761506,-0.015416386554621849,-0.019657563025210083,-0.018515126050420168,-0.016496234309623433
2016-03-24,0.01094875,0.01150376569037657,0.009627615062761507,0.006143514644351464,0.009085833333333333,0.008310878661087866,0.006404602510460251,0.006384937238493724,0.002555833333333333
2016-03-25,-0.00632625,-0.0077292887029288704,-0.0060033472803347285,-0.005714166666666667,-0.007982845188284519,-0.007391631799163179,-0.005943333333333333,-0.006615899581589958,-0.005689583333333333
2016-03-28,-0.0215744769874477,-0.018836401673640167,-0.019348117154811717,-0.01972008368200837,-0.022033193277310924,-0.023771966527196653,-0.02322384937238494,-0.02442887029288703,-0.024321757322175733
2016-03-29,0.03759416666666667,0.037157083333333334,0.037559583333333334,0.03889541666666666,0.039522916666666665,0.03873666666666666,0.03866208333333333,0.038190833333333334,0.04150125
2016-03-30,0.005168534482758621,0.0024142857142857143,0.002174891774891775,0.003573593073593074,0.001999134199134199,0.0007545454545454546,0.0015943722943722943,0.0034761904761904765,0.0005866379310344828
2016-03-31,-0.0009348739495798316,-0.003681434599156118,-0.002584810126582279,-0.003540084388185654,-0.002848523206751055,-0.0067936708860759495,-0.005432067510548523,-0.004316455696202532,-0.005402521008403362
2016-04-01,0.02697824267782427,0.028334309623430965,0.028960251046025103,0.02830836820083682,0.028900836820083684,0.02762928870292887,0.026046025104602508,0.02630794979079498,0.026617573221757323
2016-04-05,0.0069214592274678115,0.004903879310344827,0.006316810344827587,0.008257758620689655,0.005420689655172414,0.004768103448275863,0.006040948275862068,0.002860775862068965,0.0004274678111587982
2016-04-06,-0.016640677966101695,-0.018353813559322033,-0.01884255319148936,-0.016483898305084746,-0.020603389830508474,-0.02088936170212766,-0.019402542372881356,-0.020009322033898304,-0.019689830508474577
2016-04-07,-0.00753109243697479,-0.006438235294117647,-0.007076371308016878,-0.00785252100840336,-0.010754201680672268,-0.009227004219409283,-0.00894453781512605,-0.008396218487394958,-0.012315966386554623
2016-04-08,0.023858577405857742,0.020535714285714286,0.021853164556962023,0.020646025104602513,0.025847058823529414,0.024740928270042192,0.02304705882352941,0.023833891213389122,0.02213361344537815
2016-04-11,-0.008182905982905983,-0.008451072961373391,-0.008390128755364807,-0.006533905579399142,-0.006722317596566524,-0.009984120171673818,-0.010978540772532188,-0.009246351931330471,-0.008905555555555555
