datetime,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10
2016-01-14,0.9676122807017544,0.9634,0.9646267857142857,0.959175,0.9594263157894737,0.9599,0.9542839285714286,0.956425,0.9600350877192982,1.0
2016-01-15,0.9837665677280701,0.9784202818181817,0.9767167747619048,0.9716366015999999,0.9695778215045189,0.9725764975757576,0.9626902156982144,0.9715229897979798,0.9800258983508773,1.0
2016-01-18,1.0196171295272975,1.0125516638650032,1.0125250386769167,1.0079931611534398,1.0065208291178445,1.009404960849067,1.00049230992521,1.014588017867334,1.023418483900521,1.040042857142857
2016-01-19,1.0070194344822656,0.9986363883518125,0.9992214342917339,0.9969851252004392,0.9972355399076241,1.0014139282071366,0.9936783186825068,1.0070703004472434,1.0138273561302766,1.0332189589285714
2016-01-20,0.9624694756735208,0.9523927695085936,0.9551519073141186,0.9551656930985534,0.9509565845114183,0.9572965650337445,0.9526226027966903,0.9673304306782904,0.9738232959267187,0.9938533165933928
2016-01-21,0.9748369781800701,0.9712952596865775,0.9768650817301958,0.9762867373600603,0.9692483258526285,0.9769161062139625,0.9702548227895123,0.9840657099665514,0.9900720994403882,1.0144912275695428
2016-01-22,0.981032710936673,0.9816222918457285,0.9892712682681692,0.9876149023793903,0.9817566583747993,0.9886775279419973,0.9844499727324091,0.9980273171198967,1.0045665672848023,1.0287984250798607
2016-01-25,0.9364521782450611,0.9346779503275878,0.9417862473912971,0.9349824817799453,0.927460397003999,0.9355185395320353,0.9274986130834498,0.9417820923173559,0.9580817967018704,0.9639239492976078
2016-01-26,0.9363944517409227,0.9320382908747661,0.9386361347707124,0.9299374452713617,0.9194062029908442,0.9328416661385744,0.9180553978938285,0.932850750557731,0.9424991868768824,0.9639239492976078
2016-01-27,0.9052121180322258,0.8994205202024973,0.9016071389638237,0.8924613619449877,0.881344750730192,0.8944062077702623,0.87726873586757,0.8922495132735628,0.9008503483405349,0.9639239492976078
2016-01-28,0.9357997248043822,0.9313348904980807,0.9346732748100486,0.9293301119100799,0.9192465629968877,0.9329195009603263,0.9164977326196572,0.9352688592633145,0.9392184574109377,0.9639239492976078
2016-01-29,0.9310194823308232,0.9190001460652243,0.9170763307747719,0.9160338520838339,0.905205171232669,0.9237643701519844,0.9091915396559381,0.9201203378913072,0.9188710182351053,0.9639239492976078
2016-02-01,0.9646727071398309,0.9503357342389576,0.9494930524367131,0.9476970625357366,0.9377849185348405,0.9618277317014359,0.9484590638377759,0.9554467731833896,0.9538614721773941,0.9639239492976078
2016-02-02,0.9688845592641799,0.9523224274764829,0.9495078497310369,0.9509839037212952,0.9421334918769085,0.9679030686855291,0.9550721128966725,0.9589581425905868,0.9596668704477151,0.9639239492976078
2016-02-03,0.9829983813793612,0.9697487325155024,0.9672903763638359,0.9713686399408543,0.9637729973315456,0.9902937574471338,0.9775930330081862,0.9821885040289511,0.9823202285356017,0.9639239492976078
2016-02-04,0.9672733353575764,0.9564503277814469,0.9522833208837022,0.9582929387487615,0.9523914148493833,0.9799278363809328,0.9688331309927523,0.9758592645194415,0.9758866580516055,0.9639239492976078
2016-02-05,0.9717251908985735,0.9602800977661319,0.9545362645070262,0.9580181225093022,0.9527245542530008,0.9754891715853924,0.9627837530030514,0.9701456488504432,0.9678649507088659,0.9639239492976078
2016-02-15,1.006928589810194,0.9923272268943969,0.9943713087925855,0.9999310128404612,0.9947677284059775,1.0215871829837997,1.0070948639075452,1.0168724286903692,1.0105242084102777,0.9639239492976078
2016-02-16,1.0147078826533915,0.9995807907380031,1.0041043721690435,1.0135598971189832,1.0105779907631036,1.0367344532943041,1.0247009139867078,1.0311866921109032,1.0241248051908074,0.9639239492976078
2016-02-17,1.0035931920906564,0.9916150636484227,0.995574569078377,1.0083327625817649,1.0055302176598742,1.0366580160930867,1.0251354390578287,1.0291610219818244,1.0268376556241354,0.9639239492976078
2016-02-18,1.0070853246979496,0.9976813606165016,0.9991743086082391,1.013292821789702,1.009471803008451,1.0416771686543373,1.0327915319624574,1.0335163742512392,1.0349929333936874,0.9680929203783198
2016-02-19,1.024442565114407,1.0167312789449205,1.0201532531515007,1.0367448744925178,1.0328327325059232,1.0653699213513448,1.056827407615402,1.0591690225810984,1.0628586212347062,0.9680929203783198
2016-02-22,1.0172597962939403,1.0029616486241208,1.0082075179180932,1.031142077719311,1.025659359065879,1.0593948593283058,1.0486916278096576,1.0528881949678686,1.05631822877391,0.9680929203783198
2016-02-23,1.0102743286049125,1.000561674704254,1.0070183392599295,1.036156707162546,1.0267130301301293,1.0648726842954939,1.0594001295572286,1.050553778840197,1.0666498166047966,0.9680929203783198
2016-02-24,0.9716021356237453,0.962017674798284,0.9675780623456741,0.9930460301907412,0.9854538955353641,1.0175959316197252,1.0149844438723363,1.0061845043705728,1.0186694775125587,0.9680929203783198
2016-02-25,0.9921439440782859,0.975093171910336,0.9863750580179654,1.0083772032146403,1.0005837771333315,1.0263595054715724,1.0250691058238386,1.0146835325648296,1.027323495275647,0.9680929203783198
2016-02-26,0.9595995207126365,0.9378107323873879,0.9475453171747023,0.961844868071044,0.9552636916718429,0.9793122294961848,0.9717442291065137,0.9788140397380134,0.9786601389788843,0.9680929203783198
2016-02-29,0.9885251661605473,0.961514639025373,0.9704338007251222,0.9868004619360329,0.9828632708056986,1.0072480176131462,0.9986017052660243,1.0092828296503817,1.0072921290554206,0.9680929203783198
2016-03-01,1.0316127162738682,1.007083099328946,1.0177514949272581,1.0337387130610716,1.0316484211715964,1.0588186893149318,1.0526874122867058,1.0629185141264124,1.0594365694819887,0.9680929203783198
2016-03-02,1.02950043192548,1.0079665449942055,1.017253572559112,1.0358548910665646,1.0313550461518257,1.059346199433241,1.052614100127636,1.060352392629197,1.0596408893918174,0.9680929203783198
2016-03-03,1.0057916425667255,0.9890376137629577,0.9880144289824279,1.0105234514153645,0.9947114800500475,1.0136811962295365,1.0047325945190029,1.0137507960255745,1.0065099586706792,0.9680929203783198
2016-03-04,1.0319422252734605,1.013579214330509,1.0101896770855125,1.0354115689987766,1.0192362191177942,1.0390797334700435,1.0303477175840337,1.0430003104824759,1.0357047437016698,0.9680929203783198
